Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities,DepartureFlight,ElderlyPopulation ,HospitalBeds
15340,,Guyana,2020/3/25,5,1,0,10.8,17
15341,,Guyana,2020/3/26,5,1,1,10.8,17
15342,,Guyana,2020/3/27,5,1,1,10.8,17
15343,,Guyana,2020/3/28,8,1,0,10.8,17
15344,,Guyana,2020/3/29,8,1,1,10.8,17
15345,,Guyana,2020/3/30,8,1,0,10.8,17
15346,,Guyana,2020/3/31,12,2,2,10.8,17
15347,,Guyana,2020/4/1,19,2,0,10.8,17
15348,,Guyana,2020/4/2,19,4,1,10.8,17
15349,,Guyana,2020/4/3,23,4,0,10.8,17
15350,,Guyana,2020/4/4,23,4,0,10.8,17
15351,,Guyana,2020/4/5,24,4,0,10.8,17
15352,,Guyana,2020/4/6,31,4,0,10.8,17
15353,,Guyana,2020/4/7,33,5,0,10.8,17
15354,,Guyana,2020/4/8,37,6,2,10.8,17
15355,,Guyana,2020/4/9,37,6,1,10.8,17
15356,,Guyana,2020/4/10,37,6,0,10.8,17
15357,,Guyana,2020/4/11,45,6,0,10.8,17
15358,,Guyana,2020/4/12,45,6,0,10.8,17
15359,,Guyana,2020/4/13,45,6,0,10.8,17
15391,,Haiti,2020/1/22,0,0,10,7.7,7
15392,,Haiti,2020/1/23,0,0,16,7.7,7
15393,,Haiti,2020/1/24,0,0,15,7.7,7
15394,,Haiti,2020/1/25,0,0,14,7.7,7
15395,,Haiti,2020/1/26,0,0,9,7.7,7
15396,,Haiti,2020/1/27,0,0,11,7.7,7
15397,,Haiti,2020/1/28,0,0,13,7.7,7
15398,,Haiti,2020/1/29,0,0,12,7.7,7
15399,,Haiti,2020/1/30,0,0,15,7.7,7
15400,,Haiti,2020/1/31,0,0,0,7.7,7
15401,,Haiti,2020/2/1,0,0,16,7.7,7
15402,,Haiti,2020/2/2,0,0,8,7.7,7
15403,,Haiti,2020/2/3,0,0,10,7.7,7
15404,,Haiti,2020/2/4,0,0,14,7.7,7
15405,,Haiti,2020/2/5,0,0,10,7.7,7
15406,,Haiti,2020/2/6,0,0,16,7.7,7
15407,,Haiti,2020/2/7,0,0,12,7.7,7
15408,,Haiti,2020/2/8,0,0,16,7.7,7
15409,,Haiti,2020/2/9,0,0,7,7.7,7
15410,,Haiti,2020/2/10,0,0,10,7.7,7
15411,,Haiti,2020/2/11,0,0,13,7.7,7
15412,,Haiti,2020/2/12,0,0,11,7.7,7
15413,,Haiti,2020/2/13,0,0,18,7.7,7
15414,,Haiti,2020/2/14,0,0,14,7.7,7
15415,,Haiti,2020/2/15,0,0,16,7.7,7
15416,,Haiti,2020/2/16,0,0,12,7.7,7
15417,,Haiti,2020/2/17,0,0,13,7.7,7
15418,,Haiti,2020/2/18,0,0,15,7.7,7
15419,,Haiti,2020/2/19,0,0,16,7.7,7
15420,,Haiti,2020/2/20,0,0,0,7.7,7
15421,,Haiti,2020/2/21,0,0,15,7.7,7
15422,,Haiti,2020/2/22,0,0,16,7.7,7
15423,,Haiti,2020/2/23,0,0,13,7.7,7
15424,,Haiti,2020/2/24,0,0,17,7.7,7
15425,,Haiti,2020/2/25,0,0,14,7.7,7
15426,,Haiti,2020/2/26,0,0,15,7.7,7
15427,,Haiti,2020/2/27,0,0,16,7.7,7
15428,,Haiti,2020/2/28,0,0,15,7.7,7
15429,,Haiti,2020/2/29,0,0,14,7.7,7
15430,,Haiti,2020/3/1,0,0,14,7.7,7
15431,,Haiti,2020/3/2,0,0,12,7.7,7
15432,,Haiti,2020/3/3,0,0,12,7.7,7
15433,,Haiti,2020/3/4,0,0,13,7.7,7
15434,,Haiti,2020/3/5,0,0,13,7.7,7
15435,,Haiti,2020/3/6,0,0,14,7.7,7
15436,,Haiti,2020/3/7,0,0,15,7.7,7
15437,,Haiti,2020/3/8,0,0,18,7.7,7
15438,,Haiti,2020/3/9,0,0,14,7.7,7
15439,,Haiti,2020/3/10,0,0,16,7.7,7
15440,,Haiti,2020/3/11,0,0,12,7.7,7
15441,,Haiti,2020/3/12,0,0,16,7.7,7
15442,,Haiti,2020/3/13,0,0,15,7.7,7
15443,,Haiti,2020/3/14,0,0,16,7.7,7
15444,,Haiti,2020/3/15,0,0,12,7.7,7
15445,,Haiti,2020/3/16,0,0,11,7.7,7
15446,,Haiti,2020/3/17,0,0,8,7.7,7
15447,,Haiti,2020/3/18,0,0,5,7.7,7
15448,,Haiti,2020/3/19,0,0,9,7.7,7
15449,,Haiti,2020/3/20,2,0,4,7.7,7
15450,,Haiti,2020/3/21,2,0,5,7.7,7
15451,,Haiti,2020/3/22,2,0,0,7.7,7
15452,,Haiti,2020/3/23,6,0,4,7.7,7
15453,,Haiti,2020/3/24,7,0,6,7.7,7
15454,,Haiti,2020/3/25,8,0,6,7.7,7
15455,,Haiti,2020/3/26,8,0,8,7.7,7
15456,,Haiti,2020/3/27,8,0,4,7.7,7
15457,,Haiti,2020/3/28,8,0,0,7.7,7
15458,,Haiti,2020/3/29,15,0,0,7.7,7
15459,,Haiti,2020/3/30,15,0,3,7.7,7
15460,,Haiti,2020/3/31,15,0,3,7.7,7
15461,,Haiti,2020/4/1,16,0,1,7.7,7
15462,,Haiti,2020/4/2,16,0,2,7.7,7
15463,,Haiti,2020/4/3,18,0,1,7.7,7
15464,,Haiti,2020/4/4,20,0,0,7.7,7
15465,,Haiti,2020/4/5,21,1,1,7.7,7
15466,,Haiti,2020/4/6,24,1,2,7.7,7
15467,,Haiti,2020/4/7,25,1,2,7.7,7
15468,,Haiti,2020/4/8,27,1,1,7.7,7
15469,,Haiti,2020/4/9,30,2,2,7.7,7
15470,,Haiti,2020/4/10,31,2,1,7.7,7
15471,,Haiti,2020/4/11,33,2,0,7.7,7
15472,,Haiti,2020/4/12,33,3,0,7.7,7
15473,,Haiti,2020/4/13,40,3,3,7.7,7
15505,,Holy See,2020/1/22,0,0,0,,
15506,,Holy See,2020/1/23,0,0,0,,
15507,,Holy See,2020/1/24,0,0,0,,
15508,,Holy See,2020/1/25,0,0,0,,
15509,,Holy See,2020/1/26,0,0,0,,
15510,,Holy See,2020/1/27,0,0,0,,
15511,,Holy See,2020/1/28,0,0,0,,
15512,,Holy See,2020/1/29,0,0,0,,
15513,,Holy See,2020/1/30,0,0,0,,
15514,,Holy See,2020/1/31,0,0,0,,
15515,,Holy See,2020/2/1,0,0,0,,
15516,,Holy See,2020/2/2,0,0,0,,
15517,,Holy See,2020/2/3,0,0,0,,
15518,,Holy See,2020/2/4,0,0,0,,
15519,,Holy See,2020/2/5,0,0,0,,
15520,,Holy See,2020/2/6,0,0,0,,
15521,,Holy See,2020/2/7,0,0,0,,
15522,,Holy See,2020/2/8,0,0,0,,
15523,,Holy See,2020/2/9,0,0,0,,
15524,,Holy See,2020/2/10,0,0,0,,
15525,,Holy See,2020/2/11,0,0,0,,
15526,,Holy See,2020/2/12,0,0,0,,
15527,,Holy See,2020/2/13,0,0,0,,
15528,,Holy See,2020/2/14,0,0,0,,
15529,,Holy See,2020/2/15,0,0,0,,
15530,,Holy See,2020/2/16,0,0,0,,
15531,,Holy See,2020/2/17,0,0,0,,
15532,,Holy See,2020/2/18,0,0,0,,
15533,,Holy See,2020/2/19,0,0,0,,
15534,,Holy See,2020/2/20,0,0,0,,
15535,,Holy See,2020/2/21,0,0,0,,
15536,,Holy See,2020/2/22,0,0,0,,
15537,,Holy See,2020/2/23,0,0,0,,
15538,,Holy See,2020/2/24,0,0,0,,
15539,,Holy See,2020/2/25,0,0,0,,
15540,,Holy See,2020/2/26,0,0,0,,
15541,,Holy See,2020/2/27,0,0,0,,
15542,,Holy See,2020/2/28,0,0,0,,
15543,,Holy See,2020/2/29,0,0,0,,
15544,,Holy See,2020/3/1,0,0,0,,
15545,,Holy See,2020/3/2,0,0,0,,
15546,,Holy See,2020/3/3,0,0,0,,
15547,,Holy See,2020/3/4,0,0,0,,
15548,,Holy See,2020/3/5,0,0,0,,
15549,,Holy See,2020/3/6,1,0,0,,
15550,,Holy See,2020/3/7,1,0,0,,
15551,,Holy See,2020/3/8,1,0,0,,
15552,,Holy See,2020/3/9,1,0,0,,
15553,,Holy See,2020/3/10,1,0,0,,
15554,,Holy See,2020/3/11,1,0,0,,
15555,,Holy See,2020/3/12,1,0,0,,
15556,,Holy See,2020/3/13,1,0,0,,
15557,,Holy See,2020/3/14,1,0,0,,
15558,,Holy See,2020/3/15,1,0,0,,
15559,,Holy See,2020/3/16,1,0,0,,
15560,,Holy See,2020/3/17,1,0,0,,
15561,,Holy See,2020/3/18,1,0,0,,
15562,,Holy See,2020/3/19,1,0,0,,
15563,,Holy See,2020/3/20,1,0,0,,
15564,,Holy See,2020/3/21,1,0,0,,
15565,,Holy See,2020/3/22,1,0,0,,
15566,,Holy See,2020/3/23,1,0,0,,
15567,,Holy See,2020/3/24,4,0,0,,
15568,,Holy See,2020/3/25,4,0,0,,
15569,,Holy See,2020/3/26,4,0,0,,
15570,,Holy See,2020/3/27,4,0,0,,
15571,,Holy See,2020/3/28,6,0,0,,
15572,,Holy See,2020/3/29,6,0,0,,
15573,,Holy See,2020/3/30,6,0,0,,
15574,,Holy See,2020/3/31,6,0,0,,
15575,,Holy See,2020/4/1,6,0,0,,
15576,,Holy See,2020/4/2,7,0,0,,
15577,,Holy See,2020/4/3,7,0,0,,
15578,,Holy See,2020/4/4,7,0,0,,
15579,,Holy See,2020/4/5,7,0,0,,
15580,,Holy See,2020/4/6,7,0,0,,
15581,,Holy See,2020/4/7,7,0,0,,
15582,,Holy See,2020/4/8,8,0,0,,
15583,,Holy See,2020/4/9,8,0,0,,
15584,,Holy See,2020/4/10,8,0,0,,
15585,,Holy See,2020/4/11,8,0,0,,
15586,,Holy See,2020/4/12,8,0,0,,
15587,,Holy See,2020/4/13,8,0,0,,
15619,,Honduras,2020/1/22,0,0,33,7.4,6
15620,,Honduras,2020/1/23,0,0,38,7.4,6
15621,,Honduras,2020/1/24,0,0,42,7.4,6
15622,,Honduras,2020/1/25,0,0,33,7.4,6
15623,,Honduras,2020/1/26,0,0,33,7.4,6
15624,,Honduras,2020/1/27,0,0,34,7.4,6
15625,,Honduras,2020/1/28,0,0,36,7.4,6
15626,,Honduras,2020/1/29,0,0,30,7.4,6
15627,,Honduras,2020/1/30,0,0,35,7.4,6
15628,,Honduras,2020/1/31,0,0,0,7.4,6
15629,,Honduras,2020/2/1,0,0,35,7.4,6
15630,,Honduras,2020/2/2,0,0,31,7.4,6
15631,,Honduras,2020/2/3,0,0,35,7.4,6
15632,,Honduras,2020/2/4,0,0,38,7.4,6
15633,,Honduras,2020/2/5,0,0,35,7.4,6
15634,,Honduras,2020/2/6,0,0,33,7.4,6
15635,,Honduras,2020/2/7,0,0,35,7.4,6
15636,,Honduras,2020/2/8,0,0,30,7.4,6
15637,,Honduras,2020/2/9,0,0,26,7.4,6
15638,,Honduras,2020/2/10,0,0,28,7.4,6
15639,,Honduras,2020/2/11,0,0,33,7.4,6
15640,,Honduras,2020/2/12,0,0,41,7.4,6
15641,,Honduras,2020/2/13,0,0,37,7.4,6
15642,,Honduras,2020/2/14,0,0,43,7.4,6
15643,,Honduras,2020/2/15,0,0,29,7.4,6
15644,,Honduras,2020/2/16,0,0,31,7.4,6
15645,,Honduras,2020/2/17,0,0,36,7.4,6
15646,,Honduras,2020/2/18,0,0,35,7.4,6
15647,,Honduras,2020/2/19,0,0,35,7.4,6
15648,,Honduras,2020/2/20,0,0,0,7.4,6
15649,,Honduras,2020/2/21,0,0,45,7.4,6
15650,,Honduras,2020/2/22,0,0,31,7.4,6
15651,,Honduras,2020/2/23,0,0,32,7.4,6
15652,,Honduras,2020/2/24,0,0,36,7.4,6
15653,,Honduras,2020/2/25,0,0,37,7.4,6
15654,,Honduras,2020/2/26,0,0,35,7.4,6
15655,,Honduras,2020/2/27,0,0,35,7.4,6
15656,,Honduras,2020/2/28,0,0,37,7.4,6
15657,,Honduras,2020/2/29,0,0,35,7.4,6
15658,,Honduras,2020/3/1,0,0,34,7.4,6
15659,,Honduras,2020/3/2,0,0,32,7.4,6
15660,,Honduras,2020/3/3,0,0,31,7.4,6
15661,,Honduras,2020/3/4,0,0,37,7.4,6
15662,,Honduras,2020/3/5,0,0,39,7.4,6
15663,,Honduras,2020/3/6,0,0,36,7.4,6
15664,,Honduras,2020/3/7,0,0,34,7.4,6
15665,,Honduras,2020/3/8,0,0,37,7.4,6
15666,,Honduras,2020/3/9,0,0,37,7.4,6
15667,,Honduras,2020/3/10,0,0,41,7.4,6
15668,,Honduras,2020/3/11,2,0,34,7.4,6
15669,,Honduras,2020/3/12,2,0,34,7.4,6
15670,,Honduras,2020/3/13,2,0,42,7.4,6
15671,,Honduras,2020/3/14,2,0,37,7.4,6
15672,,Honduras,2020/3/15,3,0,31,7.4,6
15673,,Honduras,2020/3/16,6,0,12,7.4,6
15674,,Honduras,2020/3/17,8,0,5,7.4,6
15675,,Honduras,2020/3/18,9,0,7,7.4,6
15676,,Honduras,2020/3/19,12,0,5,7.4,6
15677,,Honduras,2020/3/20,24,0,4,7.4,6
15678,,Honduras,2020/3/21,24,0,5,7.4,6
15679,,Honduras,2020/3/22,26,0,7,7.4,6
15680,,Honduras,2020/3/23,30,0,4,7.4,6
15681,,Honduras,2020/3/24,30,0,7,7.4,6
15682,,Honduras,2020/3/25,36,0,15,7.4,6
15683,,Honduras,2020/3/26,52,1,12,7.4,6
15684,,Honduras,2020/3/27,68,1,12,7.4,6
15685,,Honduras,2020/3/28,95,1,11,7.4,6
15686,,Honduras,2020/3/29,110,3,6,7.4,6
15687,,Honduras,2020/3/30,139,7,9,7.4,6
15688,,Honduras,2020/3/31,141,7,9,7.4,6
15689,,Honduras,2020/4/1,172,10,11,7.4,6
15690,,Honduras,2020/4/2,219,14,9,7.4,6
15691,,Honduras,2020/4/3,222,15,6,7.4,6
15692,,Honduras,2020/4/4,264,15,2,7.4,6
15693,,Honduras,2020/4/5,268,22,2,7.4,6
15694,,Honduras,2020/4/6,298,22,4,7.4,6
15695,,Honduras,2020/4/7,305,22,12,7.4,6
15696,,Honduras,2020/4/8,312,22,7,7.4,6
15697,,Honduras,2020/4/9,343,23,5,7.4,6
15698,,Honduras,2020/4/10,382,23,4,7.4,6
15699,,Honduras,2020/4/11,392,24,0,7.4,6
15700,,Honduras,2020/4/12,393,25,0,7.4,6
15701,,Honduras,2020/4/13,397,25,5,7.4,6
15733,,Hungary,2020/1/22,0,0,121,26.8,70.19
15734,,Hungary,2020/1/23,0,0,124,26.8,70.19
15735,,Hungary,2020/1/24,0,0,148,26.8,70.19
15736,,Hungary,2020/1/25,0,0,101,26.8,70.19
15737,,Hungary,2020/1/26,0,0,133,26.8,70.19
15738,,Hungary,2020/1/27,0,0,141,26.8,70.19
15739,,Hungary,2020/1/28,0,0,115,26.8,70.19
15740,,Hungary,2020/1/29,0,0,109,26.8,70.19
15741,,Hungary,2020/1/30,0,0,124,26.8,70.19
15742,,Hungary,2020/1/31,0,0,0,26.8,70.19
15743,,Hungary,2020/2/1,0,0,106,26.8,70.19
15744,,Hungary,2020/2/2,0,0,138,26.8,70.19
15745,,Hungary,2020/2/3,0,0,145,26.8,70.19
15746,,Hungary,2020/2/4,0,0,121,26.8,70.19
15747,,Hungary,2020/2/5,0,0,118,26.8,70.19
15748,,Hungary,2020/2/6,0,0,126,26.8,70.19
15749,,Hungary,2020/2/7,0,0,145,26.8,70.19
15750,,Hungary,2020/2/8,0,0,109,26.8,70.19
15751,,Hungary,2020/2/9,0,0,130,26.8,70.19
15752,,Hungary,2020/2/10,0,0,128,26.8,70.19
15753,,Hungary,2020/2/11,0,0,121,26.8,70.19
15754,,Hungary,2020/2/12,0,0,122,26.8,70.19
15755,,Hungary,2020/2/13,0,0,129,26.8,70.19
15756,,Hungary,2020/2/14,0,0,151,26.8,70.19
15757,,Hungary,2020/2/15,0,0,111,26.8,70.19
15758,,Hungary,2020/2/16,0,0,133,26.8,70.19
15759,,Hungary,2020/2/17,0,0,147,26.8,70.19
15760,,Hungary,2020/2/18,0,0,124,26.8,70.19
15761,,Hungary,2020/2/19,0,0,126,26.8,70.19
15762,,Hungary,2020/2/20,0,0,0,26.8,70.19
15763,,Hungary,2020/2/21,0,0,155,26.8,70.19
15764,,Hungary,2020/2/22,0,0,113,26.8,70.19
15765,,Hungary,2020/2/23,0,0,139,26.8,70.19
15766,,Hungary,2020/2/24,0,0,142,26.8,70.19
15767,,Hungary,2020/2/25,0,0,125,26.8,70.19
15768,,Hungary,2020/2/26,0,0,126,26.8,70.19
15769,,Hungary,2020/2/27,0,0,132,26.8,70.19
15770,,Hungary,2020/2/28,0,0,158,26.8,70.19
15771,,Hungary,2020/2/29,0,0,111,26.8,70.19
15772,,Hungary,2020/3/1,0,0,143,26.8,70.19
15773,,Hungary,2020/3/2,0,0,150,26.8,70.19
15774,,Hungary,2020/3/3,0,0,122,26.8,70.19
15775,,Hungary,2020/3/4,2,0,127,26.8,70.19
15776,,Hungary,2020/3/5,2,0,136,26.8,70.19
15777,,Hungary,2020/3/6,2,0,154,26.8,70.19
15778,,Hungary,2020/3/7,4,0,111,26.8,70.19
15779,,Hungary,2020/3/8,7,0,138,26.8,70.19
15780,,Hungary,2020/3/9,9,0,142,26.8,70.19
15781,,Hungary,2020/3/10,9,0,112,26.8,70.19
15782,,Hungary,2020/3/11,13,0,111,26.8,70.19
15783,,Hungary,2020/3/12,13,0,111,26.8,70.19
15784,,Hungary,2020/3/13,19,0,133,26.8,70.19
15785,,Hungary,2020/3/14,30,0,99,26.8,70.19
15786,,Hungary,2020/3/15,32,1,110,26.8,70.19
15787,,Hungary,2020/3/16,39,1,102,26.8,70.19
15788,,Hungary,2020/3/17,50,1,67,26.8,70.19
15789,,Hungary,2020/3/18,58,1,61,26.8,70.19
15790,,Hungary,2020/3/19,73,1,60,26.8,70.19
15791,,Hungary,2020/3/20,85,3,56,26.8,70.19
15792,,Hungary,2020/3/21,103,4,43,26.8,70.19
15793,,Hungary,2020/3/22,131,6,44,26.8,70.19
15794,,Hungary,2020/3/23,167,7,40,26.8,70.19
15795,,Hungary,2020/3/24,187,9,31,26.8,70.19
15796,,Hungary,2020/3/25,226,10,22,26.8,70.19
15797,,Hungary,2020/3/26,261,10,11,26.8,70.19
15798,,Hungary,2020/3/27,300,10,13,26.8,70.19
15799,,Hungary,2020/3/28,343,11,6,26.8,70.19
15800,,Hungary,2020/3/29,408,13,8,26.8,70.19
15801,,Hungary,2020/3/30,447,15,7,26.8,70.19
15802,,Hungary,2020/3/31,492,16,5,26.8,70.19
15803,,Hungary,2020/4/1,525,20,8,26.8,70.19
15804,,Hungary,2020/4/2,585,21,5,26.8,70.19
15805,,Hungary,2020/4/3,623,26,8,26.8,70.19
15806,,Hungary,2020/4/4,678,32,4,26.8,70.19
15807,,Hungary,2020/4/5,733,34,6,26.8,70.19
15808,,Hungary,2020/4/6,744,38,6,26.8,70.19
15809,,Hungary,2020/4/7,817,47,4,26.8,70.19
15810,,Hungary,2020/4/8,895,58,8,26.8,70.19
15811,,Hungary,2020/4/9,980,66,5,26.8,70.19
15812,,Hungary,2020/4/10,1190,77,10,26.8,70.19
15813,,Hungary,2020/4/11,1310,85,0,26.8,70.19
15814,,Hungary,2020/4/12,1410,99,0,26.8,70.19
15815,,Hungary,2020/4/13,1458,109,7,26.8,70.19
15847,,Iceland,2020/1/22,0,0,46,21.6,30.635
15848,,Iceland,2020/1/23,0,0,3,21.6,30.635
15849,,Iceland,2020/1/24,0,0,57,21.6,30.635
15850,,Iceland,2020/1/25,0,0,54,21.6,30.635
15851,,Iceland,2020/1/26,0,0,55,21.6,30.635
15852,,Iceland,2020/1/27,0,0,53,21.6,30.635
15853,,Iceland,2020/1/28,0,0,45,21.6,30.635
15854,,Iceland,2020/1/29,0,0,42,21.6,30.635
15855,,Iceland,2020/1/30,0,0,42,21.6,30.635
15856,,Iceland,2020/1/31,0,0,0,21.6,30.635
15857,,Iceland,2020/2/1,0,0,51,21.6,30.635
15858,,Iceland,2020/2/2,0,0,53,21.6,30.635
15859,,Iceland,2020/2/3,0,0,50,21.6,30.635
15860,,Iceland,2020/2/4,0,0,41,21.6,30.635
15861,,Iceland,2020/2/5,0,0,46,21.6,30.635
15862,,Iceland,2020/2/6,0,0,42,21.6,30.635
15863,,Iceland,2020/2/7,0,0,37,21.6,30.635
15864,,Iceland,2020/2/8,0,0,61,21.6,30.635
15865,,Iceland,2020/2/9,0,0,53,21.6,30.635
15866,,Iceland,2020/2/10,0,0,48,21.6,30.635
15867,,Iceland,2020/2/11,0,0,44,21.6,30.635
15868,,Iceland,2020/2/12,0,0,50,21.6,30.635
15869,,Iceland,2020/2/13,0,0,54,21.6,30.635
15870,,Iceland,2020/2/14,0,0,22,21.6,30.635
15871,,Iceland,2020/2/15,0,0,59,21.6,30.635
15872,,Iceland,2020/2/16,0,0,55,21.6,30.635
15873,,Iceland,2020/2/17,0,0,56,21.6,30.635
15874,,Iceland,2020/2/18,0,0,53,21.6,30.635
15875,,Iceland,2020/2/19,0,0,50,21.6,30.635
15876,,Iceland,2020/2/20,0,0,0,21.6,30.635
15877,,Iceland,2020/2/21,0,0,50,21.6,30.635
15878,,Iceland,2020/2/22,0,0,54,21.6,30.635
15879,,Iceland,2020/2/23,0,0,54,21.6,30.635
15880,,Iceland,2020/2/24,0,0,51,21.6,30.635
15881,,Iceland,2020/2/25,0,0,46,21.6,30.635
15882,,Iceland,2020/2/26,0,0,47,21.6,30.635
15883,,Iceland,2020/2/27,0,0,41,21.6,30.635
15884,,Iceland,2020/2/28,1,0,59,21.6,30.635
15885,,Iceland,2020/2/29,1,0,53,21.6,30.635
15886,,Iceland,2020/3/1,3,0,55,21.6,30.635
15887,,Iceland,2020/3/2,6,0,51,21.6,30.635
15888,,Iceland,2020/3/3,11,0,55,21.6,30.635
15889,,Iceland,2020/3/4,26,0,55,21.6,30.635
15890,,Iceland,2020/3/5,34,0,53,21.6,30.635
15891,,Iceland,2020/3/6,43,0,58,21.6,30.635
15892,,Iceland,2020/3/7,50,0,61,21.6,30.635
15893,,Iceland,2020/3/8,50,0,58,21.6,30.635
15894,,Iceland,2020/3/9,58,0,57,21.6,30.635
15895,,Iceland,2020/3/10,69,0,56,21.6,30.635
15896,,Iceland,2020/3/11,85,0,47,21.6,30.635
15897,,Iceland,2020/3/12,103,0,48,21.6,30.635
15898,,Iceland,2020/3/13,134,0,56,21.6,30.635
15899,,Iceland,2020/3/14,156,0,55,21.6,30.635
15900,,Iceland,2020/3/15,171,5,50,21.6,30.635
15901,,Iceland,2020/3/16,180,0,39,21.6,30.635
15902,,Iceland,2020/3/17,220,1,36,21.6,30.635
15903,,Iceland,2020/3/18,250,1,29,21.6,30.635
15904,,Iceland,2020/3/19,330,1,30,21.6,30.635
15905,,Iceland,2020/3/20,409,0,26,21.6,30.635
15906,,Iceland,2020/3/21,473,1,16,21.6,30.635
15907,,Iceland,2020/3/22,568,1,13,21.6,30.635
15908,,Iceland,2020/3/23,588,1,11,21.6,30.635
15909,,Iceland,2020/3/24,648,2,12,21.6,30.635
15910,,Iceland,2020/3/25,737,2,7,21.6,30.635
15911,,Iceland,2020/3/26,802,2,4,21.6,30.635
15912,,Iceland,2020/3/27,890,2,5,21.6,30.635
15913,,Iceland,2020/3/28,963,2,4,21.6,30.635
15914,,Iceland,2020/3/29,1020,2,3,21.6,30.635
15915,,Iceland,2020/3/30,1086,2,3,21.6,30.635
15916,,Iceland,2020/3/31,1135,2,6,21.6,30.635
15917,,Iceland,2020/4/1,1220,2,4,21.6,30.635
15918,,Iceland,2020/4/2,1319,4,5,21.6,30.635
15919,,Iceland,2020/4/3,1364,4,3,21.6,30.635
15920,,Iceland,2020/4/4,1417,4,7,21.6,30.635
15921,,Iceland,2020/4/5,1486,4,4,21.6,30.635
15922,,Iceland,2020/4/6,1562,6,4,21.6,30.635
15923,,Iceland,2020/4/7,1586,6,3,21.6,30.635
15924,,Iceland,2020/4/8,1616,6,8,21.6,30.635
15925,,Iceland,2020/4/9,1648,6,4,21.6,30.635
15926,,Iceland,2020/4/10,1675,7,1,21.6,30.635
15927,,Iceland,2020/4/11,1689,8,0,21.6,30.635
15928,,Iceland,2020/4/12,1701,8,0,21.6,30.635
15929,,Iceland,2020/4/13,1711,8,2,21.6,30.635
15961,,India,2020/1/22,0,0,531,10.1,6.6
15962,,India,2020/1/23,0,0,523,10.1,6.6
15963,,India,2020/1/24,0,0,539,10.1,6.6
15964,,India,2020/1/25,0,0,542,10.1,6.6
15965,,India,2020/1/26,0,0,547,10.1,6.6
15966,,India,2020/1/27,0,0,503,10.1,6.6
15967,,India,2020/1/28,0,0,509,10.1,6.6
15968,,India,2020/1/29,0,0,514,10.1,6.6
15969,,India,2020/1/30,1,0,512,10.1,6.6
15970,,India,2020/1/31,1,0,0,10.1,6.6
15971,,India,2020/2/1,1,0,523,10.1,6.6
15972,,India,2020/2/2,2,0,542,10.1,6.6
15973,,India,2020/2/3,3,0,497,10.1,6.6
15974,,India,2020/2/4,3,0,500,10.1,6.6
15975,,India,2020/2/5,3,0,508,10.1,6.6
15976,,India,2020/2/6,3,0,498,10.1,6.6
15977,,India,2020/2/7,3,0,526,10.1,6.6
15978,,India,2020/2/8,3,0,521,10.1,6.6
15979,,India,2020/2/9,3,0,529,10.1,6.6
15980,,India,2020/2/10,3,0,493,10.1,6.6
15981,,India,2020/2/11,3,0,495,10.1,6.6
15982,,India,2020/2/12,3,0,497,10.1,6.6
15983,,India,2020/2/13,3,0,504,10.1,6.6
15984,,India,2020/2/14,3,0,528,10.1,6.6
15985,,India,2020/2/15,3,0,514,10.1,6.6
15986,,India,2020/2/16,3,0,527,10.1,6.6
15987,,India,2020/2/17,3,0,492,10.1,6.6
15988,,India,2020/2/18,3,0,488,10.1,6.6
15989,,India,2020/2/19,3,0,507,10.1,6.6
15990,,India,2020/2/20,3,0,0,10.1,6.6
15991,,India,2020/2/21,3,0,528,10.1,6.6
15992,,India,2020/2/22,3,0,522,10.1,6.6
15993,,India,2020/2/23,3,0,540,10.1,6.6
15994,,India,2020/2/24,3,0,485,10.1,6.6
15995,,India,2020/2/25,3,0,487,10.1,6.6
15996,,India,2020/2/26,3,0,500,10.1,6.6
15997,,India,2020/2/27,3,0,501,10.1,6.6
15998,,India,2020/2/28,3,0,521,10.1,6.6
15999,,India,2020/2/29,3,0,511,10.1,6.6
16000,,India,2020/3/1,3,0,523,10.1,6.6
16001,,India,2020/3/2,5,0,471,10.1,6.6
16002,,India,2020/3/3,5,0,470,10.1,6.6
16003,,India,2020/3/4,28,0,488,10.1,6.6
16004,,India,2020/3/5,30,0,479,10.1,6.6
16005,,India,2020/3/6,31,0,498,10.1,6.6
16006,,India,2020/3/7,34,0,476,10.1,6.6
16007,,India,2020/3/8,39,0,498,10.1,6.6
16008,,India,2020/3/9,43,0,421,10.1,6.6
16009,,India,2020/3/10,56,0,408,10.1,6.6
16010,,India,2020/3/11,62,1,439,10.1,6.6
16011,,India,2020/3/12,73,1,417,10.1,6.6
16012,,India,2020/3/13,82,2,422,10.1,6.6
16013,,India,2020/3/14,102,2,381,10.1,6.6
16014,,India,2020/3/15,113,2,384,10.1,6.6
16015,,India,2020/3/16,119,2,301,10.1,6.6
16016,,India,2020/3/17,142,3,269,10.1,6.6
16017,,India,2020/3/18,156,3,249,10.1,6.6
16018,,India,2020/3/19,194,4,214,10.1,6.6
16019,,India,2020/3/20,244,5,202,10.1,6.6
16020,,India,2020/3/21,330,4,185,10.1,6.6
16021,,India,2020/3/22,396,7,96,10.1,6.6
16022,,India,2020/3/23,499,10,20,10.1,6.6
16023,,India,2020/3/24,536,10,12,10.1,6.6
16024,,India,2020/3/25,657,12,13,10.1,6.6
